document_id,query_id,round,user,position,Okapi,LM,TF,NormTF,LEN,FracStop,StopCover,ENT,BERT
ROUND-03-166_166_0_T-AWG80T,166,3,AWG80T,1,6.3952055,-10.402109,14,6.4569597,145,0.296551724,0.106145251,4.117537852,0.999035597
ROUND-03-166_166_0_T-RA4223,166,3,RA4223,4,5.9897966,-11.384058,7,6.9077554,100,0.27,0.100558659,4.010431711,0.998894036
ROUND-04-166_166_0_T-AWG80T,166,4,AWG80T,3,6.3952055,-10.402109,14,6.4569597,145,0.296551724,0.106145251,4.117537852,0.999035597
ROUND-04-166_166_0_T-IIS787,166,4,IIS787,2,6.0918336,-10.947926,11,7.130899,150,0.293333333,0.111731844,4.183503914,0.998739064
ROUND-04-166_166_0_T-RA4223,166,4,RA4223,1,6.016885,-11.321264,7,6.0767245,66,0.272727273,0.067039106,3.563793965,0.998597562
ROUND-04-166_166_0_T-DARU2T,166,4,DARU2T,4,6.078739,-11.031143,10,7.052721,136,0.308823529,0.12849162,4.1456583,0.998838365
ROUND-04-166_166_1_T-1FRJ9D,166,4,1FRJ9D,3,2.7912195,-13.309311,5,9.050922,146,0.417808219,0.134078212,4.008100375,3.80E-05
ROUND-04-166_166_1_T-0RMWXM,166,4,0RMWXM,4,6.628645,-10.1612625,13,6.05801,134,0.432835821,0.156424581,3.8455579,0.999048531
ROUND-04-166_166_1_T-3QROR8,166,4,3QROR8,1,6.695937,-9.906914,16,6.0139375,150,0.386666667,0.145251397,3.891591794,0.999218583
ROUND-04-166_166_1_T-NVDYIJ,166,4,NVDYIJ,2,6.5292554,-10.234776,14,6.2919855,147,0.428571429,0.145251397,4.082949474,0.009517428
ROUND-05-166_166_1_T-0RMWXM,166,5,0RMWXM,4,6.629511,-10.157732,13,6.027934,132,0.431818182,0.156424581,3.848035037,0.999140978
ROUND-05-166_166_1_T-3QROR8,166,5,3QROR8,1,6.695937,-9.906914,16,6.0139375,150,0.386666667,0.145251397,3.891591794,0.999218583
ROUND-05-166_166_0_T-DARU2T,166,5,DARU2T,4,6.0312696,-11.24471,8,6.9341536,111,0.216216216,0.078212291,4.048376344,0.998553813
ROUND-05-166_166_1_T-NVDYIJ,166,5,NVDYIJ,2,6.5292554,-10.234776,14,6.2919855,147,0.428571429,0.145251397,4.082949474,0.009517428
ROUND-05-166_166_1_T-1FRJ9D,166,5,1FRJ9D,3,2.7912195,-13.309311,5,9.050922,146,0.417808219,0.134078212,4.008100375,3.80E-05
ROUND-05-166_166_0_T-AWG80T,166,5,AWG80T,2,6.102949,-10.919904,11,6.905308,134,0.291044776,0.089385475,4.121478095,0.998820961
ROUND-05-166_166_0_T-IIS787,166,5,IIS787,3,5.9586267,-11.484327,6,5.8230457,52,0.307692308,0.055865922,3.313961702,0.999238729
ROUND-05-166_166_0_T-RA4223,166,5,RA4223,1,6.016885,-11.321264,7,6.0767245,66,0.272727273,0.067039106,3.563793965,0.998597562
ROUND-06-166_166_0_T-RA4223,166,6,RA4223,2,6.016885,-11.321264,7,6.0767245,66,0.272727273,0.067039106,3.563793965,0.998597562
ROUND-06-166_166_1_T-NVDYIJ,166,6,NVDYIJ,3,6.5292554,-10.234776,14,6.2919855,147,0.428571429,0.145251397,4.082949474,0.009517428
ROUND-06-166_166_0_T-IIS787,166,6,IIS787,4,6.4968076,-10.408087,12,6.253889,129,0.325581395,0.134078212,4.134670767,0.99891901
ROUND-06-166_166_0_T-DARU2T,166,6,DARU2T,1,5.992175,-11.378596,7,6.846837,97,0.309278351,0.106145251,3.907666215,0.998731196
ROUND-06-166_166_0_T-AWG80T,166,6,AWG80T,3,6.102949,-10.919904,11,6.905308,134,0.291044776,0.089385475,4.121478095,0.998820961
ROUND-06-166_166_1_T-3QROR8,166,6,3QROR8,1,6.695937,-9.906914,16,6.0139375,150,0.386666667,0.145251397,3.891591794,0.999218583
ROUND-06-166_166_1_T-0RMWXM,166,6,0RMWXM,2,5.30609,-12.16115,5,8.238074,123,0.398373984,0.145251397,4.000140694,0.99766624
ROUND-06-166_166_1_T-1FRJ9D,166,6,1FRJ9D,4,2.7912195,-13.309311,5,9.050922,146,0.417808219,0.134078212,4.008100375,3.80E-05
ROUND-07-166_166_1_T-3QROR8,166,7,3QROR8,1,6.695937,-9.906914,16,6.0139375,150,0.386666667,0.145251397,3.891591794,0.999218583
ROUND-07-166_166_0_T-IIS787,166,7,IIS787,1,6.0794506,-11.029382,10,7.037961,135,0.340740741,0.122905028,3.933686331,0.998779476
ROUND-07-166_166_1_T-0RMWXM,166,7,0RMWXM,2,5.30609,-12.16115,5,8.238074,123,0.398373984,0.145251397,4.000140694,0.99766624
ROUND-07-166_166_0_T-DARU2T,166,7,DARU2T,2,5.992175,-11.378596,7,6.846837,97,0.309278351,0.106145251,3.907666215,0.998731196
ROUND-07-166_166_0_T-AWG80T,166,7,AWG80T,3,6.102949,-10.919904,11,6.905308,134,0.291044776,0.089385475,4.121478095,0.998820961
ROUND-07-166_166_1_T-1FRJ9D,166,7,1FRJ9D,4,2.7912195,-13.309311,5,9.050922,146,0.417808219,0.134078212,4.008100375,3.80E-05
ROUND-07-166_166_1_T-NVDYIJ,166,7,NVDYIJ,3,6.671629,-10.055534,14,6.1633587,151,0.450331126,0.162011173,4.090491402,0.99871397
ROUND-07-166_166_0_T-RA4223,166,7,RA4223,4,6.0104856,-11.336218,7,6.305545,74,0.22972973,0.067039106,3.62253853,0.997386754
ROUND-01-167_167_0_T-KKGQER,167,1,KKGQER,4,7.4424453,-5.942826,3,3.912023,150,0.406666667,0.122905028,4.240640248,0.995709658
ROUND-01-167_167_0_T-3XNR8C,167,1,3XNR8C,2,8.242565,-5.0876284,7,2.9740708,137,0.474452555,0.167597765,4.17181734,0.994252086
ROUND-01-167_167_1_T-CXI2X2,167,1,CXI2X2,4,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-01-167_167_1_T-AWG80T,167,1,AWG80T,3,8.142423,-5.2298455,6,3.028522,124,0.411290323,0.122905028,4.008783884,0.997856796
ROUND-01-167_167_1_T-ZLLI3X,167,1,ZLLI3X,1,8.385565,-4.847392,9,2.8067217,149,0.476510067,0.139664804,4.105119334,0.997500122
ROUND-01-167_167_0_T-ZM3TBL,167,1,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-01-167_167_0_T-8HAMF4,167,1,8HAMF4,3,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-01-167_167_1_T-DG0YZT,167,1,DG0YZT,2,7.770802,-5.6557903,4,3.617652,149,0.489932886,0.150837989,4.081742794,0.998792291
ROUND-02-167_167_1_T-ZLLI3X,167,2,ZLLI3X,2,8.385565,-4.847392,9,2.8067217,149,0.476510067,0.139664804,4.105119334,0.997500122
ROUND-02-167_167_0_T-8HAMF4,167,2,8HAMF4,4,7.4528275,-5.9332147,3,3.8358617,139,0.482014388,0.134078212,4.231277884,0.996583521
ROUND-02-167_167_1_T-DG0YZT,167,2,DG0YZT,3,7.7700315,-5.65666,4,3.624341,150,0.48,0.150837989,4.147630882,0.998671651
ROUND-02-167_167_0_T-3XNR8C,167,2,3XNR8C,2,7.98015,-5.4352965,5,3.407842,151,0.476821192,0.145251397,4.137117294,0.995657921
ROUND-02-167_167_0_T-ZM3TBL,167,2,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-02-167_167_0_T-KKGQER,167,2,KKGQER,3,8.127783,-5.2527137,6,3.218876,150,0.406666667,0.139664804,4.258402463,0.999052703
ROUND-02-167_167_1_T-CXI2X2,167,2,CXI2X2,4,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-02-167_167_1_T-AWG80T,167,2,AWG80T,1,8.389954,-4.837773,9,2.730029,138,0.398550725,0.106145251,4.197133351,0.998886287
ROUND-03-167_167_1_T-CXI2X2,167,3,CXI2X2,2,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-03-167_167_1_T-AWG80T,167,3,AWG80T,1,8.389954,-4.837773,9,2.730029,138,0.398550725,0.106145251,4.197133351,0.998886287
ROUND-03-167_167_0_T-ZM3TBL,167,3,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-03-167_167_0_T-KKGQER,167,3,KKGQER,3,8.127783,-5.2527137,6,3.218876,150,0.373333333,0.134078212,4.363933911,0.998319685
ROUND-03-167_167_0_T-8HAMF4,167,3,8HAMF4,2,8.23613,-5.098997,7,3.0647252,150,0.406666667,0.122905028,4.245102445,0.998183191
ROUND-03-167_167_0_T-3XNR8C,167,3,3XNR8C,4,7.7700315,-5.65666,4,3.624341,150,0.453333333,0.12849162,4.172468557,0.998986542
ROUND-03-167_167_1_T-ZLLI3X,167,3,ZLLI3X,4,8.55268,-4.4785495,13,2.4254832,147,0.380952381,0.111731844,4.183316626,0.996906459
ROUND-03-167_167_1_T-DG0YZT,167,3,DG0YZT,3,7.7700315,-5.65666,4,3.624341,150,0.486666667,0.145251397,4.142004558,0.998739064
ROUND-04-167_167_1_T-AWG80T,167,4,AWG80T,1,8.389954,-4.837773,9,2.730029,138,0.398550725,0.106145251,4.197133351,0.998886287
ROUND-04-167_167_1_T-ZLLI3X,167,4,ZLLI3X,2,8.385565,-4.847392,9,2.8067217,149,0.476510067,0.139664804,4.105119334,0.997500122
ROUND-04-167_167_0_T-8HAMF4,167,4,8HAMF4,2,8.23613,-5.098997,7,3.0647252,150,0.406666667,0.122905028,4.245102445,0.998183191
ROUND-04-167_167_0_T-3XNR8C,167,4,3XNR8C,3,7.768491,-5.6583977,4,3.637586,152,0.480263158,0.145251397,4.163466534,0.995623648
ROUND-04-167_167_0_T-ZM3TBL,167,4,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-04-167_167_0_T-KKGQER,167,4,KKGQER,4,8.236624,-5.0981274,7,3.058036,149,0.348993289,0.117318436,4.346362927,0.998247623
ROUND-04-167_167_1_T-DG0YZT,167,4,DG0YZT,3,7.7700315,-5.65666,4,3.624341,150,0.486666667,0.145251397,4.142004558,0.998747349
ROUND-04-167_167_1_T-CXI2X2,167,4,CXI2X2,4,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-05-167_167_1_T-AWG80T,167,5,AWG80T,2,8.389954,-4.837773,9,2.730029,138,0.398550725,0.106145251,4.197133351,0.998886287
ROUND-05-167_167_0_T-3XNR8C,167,5,3XNR8C,3,7.9834027,-5.430943,5,3.3741686,146,0.479452055,0.117318436,4.146502517,0.998876631
ROUND-05-167_167_0_T-KKGQER,167,5,KKGQER,4,8.3193035,-4.9657917,8,2.9311938,150,0.373333333,0.117318436,4.2393463,0.998959303
ROUND-05-167_167_0_T-ZM3TBL,167,5,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-05-167_167_0_T-8HAMF4,167,5,8HAMF4,2,8.23613,-5.098997,7,3.0647252,150,0.406666667,0.122905028,4.245102445,0.998183191
ROUND-05-167_167_1_T-ZLLI3X,167,5,ZLLI3X,1,8.384767,-4.8491316,9,2.8200552,151,0.456953642,0.12849162,4.120227558,0.997427166
ROUND-05-167_167_1_T-CXI2X2,167,5,CXI2X2,3,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-05-167_167_1_T-DG0YZT,167,5,DG0YZT,4,7.7700315,-5.65666,4,3.624341,150,0.486666667,0.145251397,4.126948045,0.998758078
ROUND-06-167_167_1_T-CXI2X2,167,6,CXI2X2,3,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-06-167_167_0_T-3XNR8C,167,6,3XNR8C,4,7.770802,-5.6557903,4,3.617652,149,0.395973154,0.106145251,4.281894936,0.999054253
ROUND-06-167_167_0_T-ZM3TBL,167,6,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-06-167_167_0_T-8HAMF4,167,6,8HAMF4,3,8.23613,-5.098997,7,3.0647252,150,0.406666667,0.122905028,4.245102445,0.998183191
ROUND-06-167_167_1_T-AWG80T,167,6,AWG80T,2,8.389954,-4.837773,9,2.730029,138,0.398550725,0.106145251,4.197133351,0.998886287
ROUND-06-167_167_1_T-DG0YZT,167,6,DG0YZT,4,7.7723436,-5.654048,4,3.6041381,147,0.482993197,0.12849162,4.112689569,0.998796582
ROUND-06-167_167_0_T-KKGQER,167,6,KKGQER,2,7.991871,-5.4195347,5,3.2809112,133,0.398496241,0.12849162,4.240393861,0.998271704
ROUND-06-167_167_1_T-ZLLI3X,167,6,ZLLI3X,1,8.384767,-4.8491316,9,2.8200552,151,0.456953642,0.12849162,4.120227558,0.997427166
ROUND-07-167_167_0_T-3XNR8C,167,7,3XNR8C,3,7.7808332,-5.6444116,4,3.5263605,136,0.352941176,0.100558659,4.333809311,0.998845577
ROUND-07-167_167_1_T-CXI2X2,167,7,CXI2X2,3,7.4575562,-5.9288154,3,3.7992275,134,0.485074627,0.12849162,4.172270471,0.996330678
ROUND-07-167_167_1_T-DG0YZT,167,7,DG0YZT,4,7.776972,-5.648803,4,3.5624654,141,0.482269504,0.12849162,4.032441184,0.998777211
ROUND-07-167_167_1_T-AWG80T,167,7,AWG80T,2,8.389954,-4.837773,9,2.730029,138,0.398550725,0.106145251,4.197133351,0.998886287
ROUND-07-167_167_0_T-KKGQER,167,7,KKGQER,2,7.991871,-5.4195347,5,3.2809112,133,0.398496241,0.12849162,4.240393861,0.998271704
ROUND-07-167_167_0_T-ZM3TBL,167,7,ZM3TBL,1,7.4424453,-5.942826,3,3.912023,150,0.366666667,0.100558659,4.362465809,0.998969674
ROUND-07-167_167_1_T-ZLLI3X,167,7,ZLLI3X,1,8.384767,-4.8491316,9,2.8200552,151,0.456953642,0.12849162,4.120227558,0.997427166
ROUND-07-167_167_0_T-8HAMF4,167,7,8HAMF4,4,8.23514,-5.1007347,7,3.0779703,152,0.407894737,0.134078212,4.250121132,0.998250186
ROUND-01-170_170_0_T-ALTS1G,170,1,ALTS1G,3,9.580988,-5.0396204,7,2.4729304,83,0.445783133,0.111731844,3.624358183,0.999643445
ROUND-01-170_170_1_T-FNL75B,170,1,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-01-170_170_1_T-NVDYIJ,170,1,NVDYIJ,4,9.868902,-4.5675354,12,2.5713391,157,0.445859873,0.145251397,4.126322185,0.997505248
ROUND-01-170_170_0_T-ZLLI3X,170,1,ZLLI3X,4,9.638799,-4.9663606,8,2.9311938,150,0.42,0.167597765,4.347830465,0.997110367
ROUND-01-170_170_0_T-IKOG4O,170,1,IKOG4O,2,9.299648,-5.3725357,5,2.7725887,80,0.3375,0.094972067,3.828909642,0.999541759
ROUND-01-170_170_1_T-GE2L8I,170,1,GE2L8I,2,9.787992,-4.7206917,10,2.5176964,124,0.459677419,0.167597765,4.034902472,0.999589264
ROUND-01-170_170_0_T-OQE78E,170,1,OQE78E,1,9.778292,-4.7409477,10,2.6878474,147,0.37414966,0.139664804,4.230130005,0.999568284
ROUND-01-170_170_1_T-ZM3TBL,170,1,ZM3TBL,3,9.722506,-4.8347573,9,2.7006152,134,0.335820896,0.094972067,4.126452843,0.999085426
ROUND-02-170_170_0_T-ZLLI3X,170,2,ZLLI3X,4,9.541859,-5.1005163,7,3.0713696,151,0.390728477,0.156424581,4.346295801,0.99789089
ROUND-02-170_170_1_T-ZM3TBL,170,2,ZM3TBL,4,9.64648,-4.9532313,8,2.8258333,135,0.355555556,0.111731844,4.125680702,0.999213338
ROUND-02-170_170_0_T-OQE78E,170,2,OQE78E,1,9.778292,-4.7409477,10,2.6878474,147,0.37414966,0.139664804,4.230130005,0.999568284
ROUND-02-170_170_0_T-ALTS1G,170,2,ALTS1G,3,9.650068,-4.947045,8,2.7725887,128,0.3203125,0.089385475,4.124817223,0.998287499
ROUND-02-170_170_1_T-GE2L8I,170,2,GE2L8I,2,9.787992,-4.7206917,10,2.5176964,124,0.459677419,0.167597765,4.034902472,0.999589264
ROUND-02-170_170_1_T-NVDYIJ,170,2,NVDYIJ,3,9.264724,-5.414246,5,3.226844,126,0.436507937,0.106145251,4.055494703,0.99948287
ROUND-02-170_170_1_T-FNL75B,170,2,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-02-170_170_0_T-IKOG4O,170,2,IKOG4O,2,9.779978,-4.7374544,10,2.6602595,143,0.356643357,0.111731844,3.881149069,0.999298453
ROUND-03-170_170_1_T-FNL75B,170,3,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-03-170_170_0_T-ALTS1G,170,3,ALTS1G,2,9.644942,-4.955871,8,2.8478122,138,0.333333333,0.134078212,4.287054437,0.999557078
ROUND-03-170_170_1_T-GE2L8I,170,3,GE2L8I,2,9.787992,-4.7206917,10,2.5176964,124,0.459677419,0.167597765,4.034902472,0.999589264
ROUND-03-170_170_1_T-NVDYIJ,170,3,NVDYIJ,4,9.781664,-4.7339487,10,2.6318889,139,0.374100719,0.150837989,4.217961112,0.999016285
ROUND-03-170_170_0_T-IKOG4O,170,3,IKOG4O,4,9.251129,-5.4301057,5,3.3603754,144,0.354166667,0.117318436,4.386314089,0.999598801
ROUND-03-170_170_0_T-OQE78E,170,3,OQE78E,3,9.778292,-4.7409477,10,2.6878474,147,0.37414966,0.139664804,4.230130005,0.999568284
ROUND-03-170_170_0_T-ZLLI3X,170,3,ZLLI3X,1,9.637264,-4.968966,8,2.9509964,153,0.385620915,0.117318436,4.312916389,0.999472201
ROUND-03-170_170_1_T-ZM3TBL,170,3,ZM3TBL,3,9.73316,-4.8142667,9,2.5123057,111,0.333333333,0.117318436,4.041164766,0.999373257
ROUND-04-170_170_1_T-GE2L8I,170,4,GE2L8I,2,9.787147,-4.7224693,10,2.533697,126,0.452380952,0.167597765,4.06774696,0.999604881
ROUND-04-170_170_1_T-FNL75B,170,4,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-04-170_170_0_T-OQE78E,170,4,OQE78E,4,9.642894,-4.9593797,8,2.8763855,142,0.394366197,0.106145251,4.065037955,0.999448359
ROUND-04-170_170_0_T-ZLLI3X,170,4,ZLLI3X,2,9.637264,-4.968966,8,2.9509964,153,0.385620915,0.117318436,4.312916389,0.999472201
ROUND-04-170_170_1_T-ZM3TBL,170,4,ZM3TBL,4,9.781242,-4.734826,10,2.6390574,140,0.3,0.100558659,4.169757892,0.998959899
ROUND-04-170_170_1_T-NVDYIJ,170,4,NVDYIJ,3,9.469945,-5.1804333,6,2.442347,69,0.405797101,0.089385475,3.564796806,0.999561846
ROUND-04-170_170_0_T-IKOG4O,170,4,IKOG4O,1,9.246607,-5.4353366,5,3.4011974,150,0.333333333,0.106145251,4.362036542,0.999516487
ROUND-04-170_170_0_T-ALTS1G,170,4,ALTS1G,3,9.64443,-4.9567494,8,2.8550324,139,0.330935252,0.134078212,4.300185427,0.999522448
ROUND-05-170_170_1_T-FNL75B,170,5,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-05-170_170_0_T-OQE78E,170,5,OQE78E,4,9.42407,-5.2438602,6,3.1427145,139,0.338129496,0.106145251,4.210413161,0.99965167
ROUND-05-170_170_0_T-IKOG4O,170,5,IKOG4O,1,9.246607,-5.4353366,5,3.4011974,150,0.333333333,0.106145251,4.362036542,0.999516487
ROUND-05-170_170_1_T-ZM3TBL,170,5,ZM3TBL,2,9.841843,-4.617467,11,2.3470368,115,0.313043478,0.100558659,3.958154479,0.999382854
ROUND-05-170_170_1_T-NVDYIJ,170,5,NVDYIJ,3,9.469945,-5.1804333,6,2.442347,69,0.405797101,0.089385475,3.564796806,0.999561846
ROUND-05-170_170_1_T-GE2L8I,170,5,GE2L8I,4,9.787992,-4.7206917,10,2.5176964,124,0.370967742,0.117318436,4.099622311,0.999633193
ROUND-05-170_170_0_T-ZLLI3X,170,5,ZLLI3X,2,9.637264,-4.968966,8,2.9509964,153,0.346405229,0.111731844,4.380656664,0.99944216
ROUND-05-170_170_0_T-ALTS1G,170,5,ALTS1G,3,9.249621,-5.4318523,5,3.3741686,146,0.321917808,0.117318436,4.435325784,0.999479115
ROUND-06-170_170_1_T-ZM3TBL,170,6,ZM3TBL,2,9.842618,-4.6156716,11,2.3294926,113,0.309734513,0.094972067,3.922809867,0.999374926
ROUND-06-170_170_0_T-IKOG4O,170,6,IKOG4O,1,9.246607,-5.4353366,5,3.4011974,150,0.333333333,0.106145251,4.362036542,0.999516487
ROUND-06-170_170_0_T-ALTS1G,170,6,ALTS1G,4,8.161062,-6.2117577,2,0.6931472,4,0.25,0.005586592,0.636514168,0.999670029
ROUND-06-170_170_1_T-FNL75B,170,6,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-06-170_170_0_T-ZLLI3X,170,6,ZLLI3X,2,9.637264,-4.968966,8,2.9509964,153,0.346405229,0.111731844,4.380656664,0.99944216
ROUND-06-170_170_1_T-NVDYIJ,170,6,NVDYIJ,4,9.831378,-4.6413937,11,2.557932,142,0.323943662,0.12849162,4.240515379,0.999443829
ROUND-06-170_170_0_T-OQE78E,170,6,OQE78E,3,9.010449,-5.649939,4,3.5624654,141,0.34751773,0.100558659,4.313408064,0.999536872
ROUND-06-170_170_1_T-GE2L8I,170,6,GE2L8I,3,9.666509,-4.918266,8,2.4849067,96,0.427083333,0.111731844,3.804759114,0.999641299
ROUND-07-170_170_0_T-ZLLI3X,170,7,ZLLI3X,2,9.637264,-4.968966,8,2.9509964,153,0.346405229,0.111731844,4.380656664,0.99944216
ROUND-07-170_170_1_T-NVDYIJ,170,7,NVDYIJ,2,9.723431,-4.832992,9,2.6855774,132,0.378787879,0.145251397,4.259336128,0.999486923
ROUND-07-170_170_1_T-ZM3TBL,170,7,ZM3TBL,4,9.916516,-4.459533,13,2.2633643,125,0.36,0.111731844,3.915460796,0.999320507
ROUND-07-170_170_1_T-GE2L8I,170,7,GE2L8I,3,9.793904,-4.708158,10,2.3978953,110,0.409090909,0.122905028,3.95543753,0.999593675
ROUND-07-170_170_0_T-ALTS1G,170,7,ALTS1G,3,9.014923,-5.645547,4,3.5263605,136,0.308823529,0.106145251,4.378130607,0.999547422
ROUND-07-170_170_1_T-FNL75B,170,7,FNL75B,1,9.730378,-4.8196526,9,2.5649493,117,0.282051282,0.106145251,4.156861047,0.999496579
ROUND-07-170_170_0_T-IKOG4O,170,7,IKOG4O,1,9.246607,-5.4353366,5,3.4011974,150,0.333333333,0.106145251,4.362036542,0.999516487
ROUND-07-170_170_0_T-OQE78E,170,7,OQE78E,4,9.262456,-5.416907,5,3.2503746,129,0.302325581,0.094972067,4.315566797,0.999607861
ROUND-01-180_180_1_T-K625BG,180,1,K625BG,2,4.473687,-18.532433,7,8.859729,157,0.414012739,0.139664804,4.163312414,0.990416169
ROUND-01-180_180_0_T-8CAL0Q,180,1,8CAL0Q,2,16.373413,-10.829724,11,6.843217,150,0.393333333,0.12849162,3.888430242,0.997181416
ROUND-01-180_180_1_T-X3CQB4,180,1,X3CQB4,4,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-01-180_180_1_T-N72SZ3,180,1,N72SZ3,3,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-01-180_180_0_T-SUL8M1,180,1,SUL8M1,4,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-01-180_180_0_T-P8KGYM,180,1,P8KGYM,1,17.5246,-10.25695,13,6.387521,158,0.341772152,0.122905028,4.189847896,0.999449193
ROUND-01-180_180_1_T-IKOG4O,180,1,IKOG4O,1,4.4381757,-18.533325,6,7.665441,80,0.25,0.055865922,3.610593645,0.998812914
ROUND-01-180_180_0_T-K6DHM4,180,1,K6DHM4,3,4.353849,-18.73465,5,8.333654,102,0.31372549,0.089385475,3.8805027,0.994607806
ROUND-02-180_180_0_T-K6DHM4,180,2,K6DHM4,1,17.725315,-9.688927,18,5.690754,151,0.311258278,0.106145251,4.147965114,0.999292135
ROUND-02-180_180_1_T-X3CQB4,180,2,X3CQB4,3,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-02-180_180_1_T-K625BG,180,2,K625BG,2,4.3364677,-18.821657,5,9.118269,151,0.410596026,0.134078212,4.380397528,0.996190071
ROUND-02-180_180_0_T-SUL8M1,180,2,SUL8M1,4,16.803314,-10.788574,10,6.7336,142,0.316901408,0.12849162,4.363764548,0.999654055
ROUND-02-180_180_0_T-8CAL0Q,180,2,8CAL0Q,3,18.126106,-9.333569,21,5.3257613,149,0.416107383,0.134078212,3.857089028,0.998904824
ROUND-02-180_180_1_T-IKOG4O,180,2,IKOG4O,1,4.434478,-18.555424,6,7.944965,92,0.27173913,0.067039106,3.652408692,0.999015808
ROUND-02-180_180_0_T-P8KGYM,180,2,P8KGYM,2,17.762333,-9.863083,16,5.966307,158,0.335443038,0.111731844,4.135814759,0.999427557
ROUND-02-180_180_1_T-N72SZ3,180,2,N72SZ3,4,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-03-180_180_1_T-X3CQB4,180,3,X3CQB4,4,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-03-180_180_0_T-K6DHM4,180,3,K6DHM4,1,17.856092,-9.558895,19,5.583539,153,0.300653595,0.106145251,4.163168407,0.999377728
ROUND-03-180_180_0_T-P8KGYM,180,3,P8KGYM,2,18.041151,-9.347896,21,5.4498672,160,0.3375,0.094972067,4.004860261,0.999469578
ROUND-03-180_180_1_T-N72SZ3,180,3,N72SZ3,3,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-03-180_180_0_T-SUL8M1,180,3,SUL8M1,3,16.803314,-10.788574,10,6.7336,142,0.316901408,0.12849162,4.363764548,0.999654055
ROUND-03-180_180_0_T-8CAL0Q,180,3,8CAL0Q,4,18.310163,-8.836655,27,4.8172636,150,0.386666667,0.117318436,3.795805117,0.999188721
ROUND-03-180_180_1_T-K625BG,180,3,K625BG,1,4.4852667,-18.456686,7,8.219634,114,0.289473684,0.089385475,3.95513527,0.998971343
ROUND-03-180_180_1_T-IKOG4O,180,3,IKOG4O,2,4.434478,-18.555424,6,7.944965,92,0.27173913,0.067039106,3.652408692,0.999015808
ROUND-04-180_180_1_T-IKOG4O,180,4,IKOG4O,3,4.342128,-18.79366,5,8.8942585,135,0.266666667,0.083798883,4.231663927,0.998286664
ROUND-04-180_180_0_T-K6DHM4,180,4,K6DHM4,1,17.855207,-9.560629,19,5.596568,154,0.298701299,0.106145251,4.176798491,0.999400735
ROUND-04-180_180_1_T-N72SZ3,180,4,N72SZ3,2,4.247559,-18.90473,4,8.306473,90,0.333333333,0.094972067,3.995716454,0.001757791
ROUND-04-180_180_0_T-8CAL0Q,180,4,8CAL0Q,4,12.390887,-13.2827425,2,3.8918202,7,0.285714286,0.011173184,1.609437912,0.998028338
